feature_selection_score,random_selection_score_list,number_of_features,data_set,model_type
0.844017094017094,"[0.8565356004250798, 0.8367567567567569, 0.8492569002123141, 0.8531914893617021, 0.8226164079822617, 0.857727737973388, 0.8458244111349036, 0.8374999999999999, 0.8544698544698545, 0.8614718614718615, 0.8386433710174717, 0.8259459459459461, 0.8593073593073592, 0.8625277161862527, 0.8532778355879292, 0.8275109170305677, 0.8417653390742734, 0.8309070548712206, 0.8468271334792122, 0.8565445026178011, 0.8396124865446716, 0.8340163934426229, 0.8441145281018028, 0.8403001071811361, 0.8484848484848485, 0.85, 0.8553590010405827, 0.8478038815117467, 0.8641188959660298, 0.8449781659388645, 0.8438538205980066, 0.8471615720524017, 0.8646379853095488, 0.8538622129436326, 0.8344226579520697, 0.8568464730290457, 0.8483516483516483, 0.8287895310796075, 0.8454746136865342, 0.8703296703296703, 0.8402234636871508, 0.8486096807415037, 0.8618556701030928, 0.8451282051282052, 0.8406113537117904, 0.8399570354457572, 0.8479166666666668, 0.8414376321353065, 0.8512035010940918, 0.8306010928961749, 0.8478964401294499, 0.8524251805985553, 0.8469827586206897, 0.8356605800214824, 0.8568486096807414, 0.8311688311688312, 0.8524251805985553, 0.8574423480083857, 0.8362068965517241, 0.8209606986899564, 0.857736240913811, 0.8518134715025907, 0.8618421052631579, 0.8440567066521265, 0.8577449947312962, 0.8444902162718847, 0.8520084566596193, 0.8589341692789968, 0.8459086078639746, 0.847422680412371, 0.8625, 0.8470588235294116, 0.8471074380165289, 0.8456659619450316, 0.8491379310344828, 0.8558951965065502, 0.8549618320610687, 0.8394004282655247, 0.8624862486248625, 0.8469055374592834, 0.8486140724946695, 0.8506224066390041, 0.8541882109617374, 0.8484210526315789, 0.8425624321389794, 0.8492849284928492, 0.8656387665198237, 0.8523908523908524, 0.8520833333333333, 0.8440567066521265, 0.8524251805985553, 0.8311688311688312, 0.8488120950323974, 0.8514851485148515, 0.8448979591836735, 0.8453159041394337, 0.8502732240437159, 0.8391167192429022, 0.8497942386831275, 0.8530066815144767]",212,test,classification
0.8828996282527881,"[0.8556701030927834, 0.9054178145087236, 0.9062209842154132, 0.9002795899347623, 0.9060773480662982, 0.8884723523898781, 0.8499999999999999, 0.851063829787234, 0.8952734012974978, 0.8909426987060998, 0.8944911297852473, 0.8622754491017963, 0.855184233076264, 0.8521739130434782, 0.8491048593350384, 0.8443680137575237, 0.8940092165898617, 0.8548530721282279, 0.9032863849765258, 0.9012797074954296, 0.8406546080964686, 0.8876404494382021, 0.8975791433891994, 0.8446351931330471, 0.8884723523898781, 0.8970588235294117, 0.8520499108734402, 0.9041860465116279, 0.8476595744680852, 0.8347978910369069, 0.9046728971962616, 0.8538732394366197, 0.8524871355060033, 0.8593350383631714, 0.9122807017543859, 0.8464951197870453, 0.8911439114391144, 0.8903345724907062, 0.8989805375347544, 0.8460207612456748, 0.8489583333333333, 0.853470437017995, 0.9062209842154132, 0.9031657355679702, 0.907735321528425, 0.8593350383631714, 0.8882733148661126, 0.8959700093720712, 0.9006499535747446, 0.9023255813953488, 0.9134883720930232, 0.8667239896818572, 0.8571428571428572, 0.8512820512820511, 0.8956602031394275, 0.8802228412256268, 0.9012003693444136, 0.8936567164179103, 0.8661971830985916, 0.9015639374425024, 0.9119555143651529, 0.8467670504871568, 0.8620102214650768, 0.9085872576177286, 0.8503401360544217, 0.895220588235294, 0.8954671600370028, 0.8919925512104282, 0.8979591836734694, 0.9044585987261146, 0.9020332717190388, 0.85, 0.8956602031394275, 0.8605851979345954, 0.8884758364312267, 0.8973172987974097, 0.8583690987124464, 0.9037580201649862, 0.899353647276085, 0.846351931330472, 0.8546712802768166, 0.8411214953271028, 0.8484335309060118, 0.9077490774907748, 0.912118408880666, 0.8503100088573959, 0.8538324420677362, 0.849785407725322, 0.9130028063610851, 0.8581255374032675, 0.9065679925994448, 0.8539325842696629, 0.896551724137931, 0.9111111111111112, 0.8903467666354266, 0.8556053811659192, 0.8758049678012879, 0.891566265060241, 0.8897058823529413, 0.8987929433611884]",213,train,classification
0.8233117483811285,"[0.8507718696397942, 0.8308823529411764, 0.8472352389878162, 0.8272727272727273, 0.8481012658227848, 0.824953445065177, 0.8440999138673557, 0.8637168141592921, 0.8414414414414416, 0.8357664233576642, 0.8345724907063197, 0.8566552901023889, 0.860802732707088, 0.8583840139009558, 0.8460877042132416, 0.8453608247422681, 0.8411552346570397, 0.8611599297012302, 0.861111111111111, 0.8431734317343174, 0.8501270110076206, 0.8506787330316743, 0.8213627992633518, 0.849785407725322, 0.8485947416137807, 0.8319559228650137, 0.8428446005267779, 0.8589511754068716, 0.8453781512605043, 0.8442123585726719, 0.818926296633303, 0.861184792219275, 0.8436426116838488, 0.8753180661577609, 0.8527272727272728, 0.8496042216358839, 0.8403669724770643, 0.8222424794895168, 0.8450704225352113, 0.8515691263782867, 0.8542024013722128, 0.8603066439522997, 0.8532608695652174, 0.8459434822242479, 0.854824165915239, 0.8470790378006873, 0.8417200365965234, 0.8490909090909091, 0.8401084010840107, 0.8368663594470045, 0.8394160583941606, 0.8607809847198642, 0.8619469026548672, 0.8578723404255318, 0.8490909090909091, 0.8208409506398539, 0.8336380255941499, 0.8429752066115702, 0.8653344917463075, 0.8193202146690519, 0.8631386861313869, 0.8429458740017746, 0.8598452278589853, 0.842391304347826, 0.8491048593350383, 0.8415300546448089, 0.8495412844036697, 0.8308550185873605, 0.8276497695852535, 0.8401826484018264, 0.8479853479853481, 0.858647936786655, 0.8214285714285715, 0.8507333908541846, 0.8255707762557078, 0.8542805100182149, 0.8564102564102564, 0.8357664233576642, 0.854014598540146, 0.8381112984822934, 0.8613013698630136, 0.8402366863905325, 0.8583617747440274, 0.8524886877828055, 0.827966881324747, 0.8594024604569419, 0.8545780969479353, 0.8542372881355933, 0.8445262189512419, 0.8667820069204151, 0.8409506398537476, 0.8551842330762639, 0.848816029143898, 0.8451730418943534, 0.8219178082191781, 0.8548812664907652, 0.8083941605839416, 0.830119375573921, 0.8542986425339366, 0.8503649635036495]",213,val,classification
0.8451612903225806,"[0.8559670781893004, 0.8481012658227848, 0.847084708470847, 0.839344262295082, 0.8429035752979415, 0.8421052631578949, 0.8443983402489627, 0.857449088960343, 0.8425531914893618, 0.8251900108577634, 0.8411633109619687, 0.8511530398322852, 0.8589211618257261, 0.8607068607068608, 0.8468653648509763, 0.8414507772020725, 0.8571428571428572, 0.8528784648187633, 0.8421052631578949, 0.8602150537634408, 0.8530020703933747, 0.8373101952277657, 0.8320693391115928, 0.8547717842323652, 0.8522114347357066, 0.8354700854700854, 0.8652173913043479, 0.8568329718004338, 0.8397565922920892, 0.8377518557794273, 0.828415300546448, 0.8595927116827436, 0.8491735537190082, 0.8565531475748194, 0.8452508004268944, 0.8540772532188842, 0.8496158068057079, 0.8433476394849785, 0.8543478260869565, 0.8451282051282052, 0.849686847599165, 0.8470343392299687, 0.8407367280606717, 0.8446389496717723, 0.850924918389554, 0.8597938144329897, 0.8605927552140505, 0.8537117903930131, 0.8250265111346766, 0.8456521739130435, 0.8487486398258978, 0.8393782383419689, 0.8535300316122234, 0.8386433710174717, 0.851851851851852, 0.8451327433628318, 0.8441558441558442, 0.8364849833147943, 0.8586609989373007, 0.8130939809926082, 0.8459869848156183, 0.8607594936708859, 0.8583162217659137, 0.854978354978355, 0.8513238289205703, 0.8215417106652587, 0.8464017185821696, 0.8319148936170213, 0.8524229074889869, 0.8593073593073592, 0.8549946294307197, 0.8647497337593184, 0.8313641245972072, 0.8624229979466119, 0.8456521739130435, 0.8478964401294499, 0.8396322778345251, 0.8266953713670614, 0.8443960826985855, 0.8424304840370751, 0.8574423480083857, 0.827021494370522, 0.8463886063072228, 0.8464017185821696, 0.8432432432432433, 0.8447729672650476, 0.8614718614718615, 0.8553846153846154, 0.8531317494600432, 0.8568507157464212, 0.8471615720524017, 0.8411214953271027, 0.8464017185821696, 0.8651564185544768, 0.851851851851852, 0.8604898828541002, 0.8235294117647058, 0.8452508004268944, 0.8524945770065075, 0.8474945533769064]",213,test,classification
0.8853681267474371,"[0.8920187793427231, 0.8429319371727749, 0.8593615185504747, 0.854895104895105, 0.8537005163511189, 0.8987929433611884, 0.8938134810710987, 0.8527397260273973, 0.8553682342502219, 0.8946877912395153, 0.8576300085251491, 0.910268270120259, 0.9012003693444136, 0.8833333333333333, 0.8586666666666667, 0.8593481989708405, 0.852991452991453, 0.9019607843137255, 0.900369003690037, 0.8546861564918314, 0.8944911297852473, 0.890524379024839, 0.8503401360544217, 0.896551724137931, 0.8363636363636362, 0.8770642201834862, 0.9114155251141552, 0.908418131359852, 0.8451443569553806, 0.8958525345622119, 0.8882783882783882, 0.896551724137931, 0.9031078610603291, 0.9070631970260222, 0.9053803339517625, 0.9075785582255084, 0.907735321528425, 0.8507718696397942, 0.8967441860465117, 0.8905380333951762, 0.9062209842154132, 0.8578993821712269, 0.8509905254091299, 0.900184842883549, 0.8619469026548673, 0.8892988929889298, 0.9057301293900184, 0.8870673952641166, 0.8653344917463075, 0.8568935427574171, 0.8571428571428571, 0.8987108655616942, 0.8989805375347544, 0.8978840846366145, 0.8932584269662921, 0.8581497797356828, 0.8455565142364107, 0.900093370681606, 0.8596646072374228, 0.8959854014598541, 0.8865979381443299, 0.851027397260274, 0.8978444236176195, 0.8980716253443526, 0.9016697588126159, 0.902143522833178, 0.907906976744186, 0.8549356223175967, 0.813780260707635, 0.891588785046729, 0.8479427549194991, 0.8821362799263351, 0.8445595854922281, 0.8608247422680413, 0.8530721282279607, 0.904717853839038, 0.902867715078631, 0.8942042318307267, 0.8405545927209706, 0.8972477064220183, 0.8502994011976047, 0.8976958525345623, 0.8586296617519514, 0.8866544789762341, 0.8492417484388937, 0.8630490956072351, 0.8469565217391304, 0.897126969416126, 0.8954671600370028, 0.9065934065934066, 0.8542199488491049, 0.911439114391144, 0.9040074557315936, 0.8936567164179103, 0.8927589367552703, 0.8880597014925373, 0.8578811369509043, 0.9075785582255084, 0.9035250463821892, 0.9020332717190388]",214,train,classification
0.8237476808905381,"[0.8429602888086642, 0.8445229681978799, 0.8517241379310345, 0.8558951965065502, 0.8527131782945736, 0.8345724907063197, 0.8444040036396725, 0.8489583333333334, 0.8576449912126537, 0.8451730418943534, 0.8637931034482759, 0.8563636363636363, 0.8584643848288621, 0.8391224862888482, 0.8546099290780141, 0.8629787234042554, 0.8593220338983051, 0.8438661710037174, 0.8465804066543438, 0.8542199488491048, 0.8618181818181818, 0.8432432432432433, 0.8532883642495785, 0.8282265552460538, 0.8372093023255813, 0.8289112534309241, 0.8516483516483516, 0.8321033210332104, 0.8489082969432316, 0.8324324324324324, 0.8360655737704918, 0.8385321100917431, 0.8354898336414048, 0.839173405211141, 0.8442028985507246, 0.8356545961002786, 0.8493150684931506, 0.8468158347676419, 0.8222222222222222, 0.8342541436464088, 0.8467966573816156, 0.8591549295774648, 0.8539325842696629, 0.8304307974335473, 0.8609154929577465, 0.8144044321329639, 0.8376383763837638, 0.8239564428312159, 0.8583617747440274, 0.862608695652174, 0.8581138487680543, 0.8412408759124087, 0.8308823529411764, 0.8304623753399819, 0.8360957642725598, 0.8603839441535777, 0.8514680483592401, 0.821167883211679, 0.8677248677248677, 0.8357142857142857, 0.8455882352941175, 0.8470181503889369, 0.8233151183970856, 0.8327272727272726, 0.8450450450450451, 0.8280373831775701, 0.8467289719626168, 0.8583617747440274, 0.8072727272727273, 0.8272058823529413, 0.8518189884649512, 0.8220183486238533, 0.8481764206955048, 0.8632478632478633, 0.855111111111111, 0.8376681614349776, 0.84903934126258, 0.8353265869365225, 0.8470790378006873, 0.838248436103664, 0.8610634648370498, 0.8406840684068406, 0.852686308492201, 0.8420107719928186, 0.8421985815602838, 0.8676975945017181, 0.8630490956072351, 0.8282265552460538, 0.8324125230202578, 0.8509485094850948, 0.8600858369098714, 0.8290909090909092, 0.8227611940298508, 0.8516129032258065, 0.8238532110091742, 0.8117001828153566, 0.8500428449014568, 0.8455284552845528, 0.8367346938775511, 0.8354661791590493]",214,val,classification
0.8476394849785408,"[0.8414239482200647, 0.8500000000000001, 0.8520833333333333, 0.8562434417628542, 0.8526970954356847, 0.8618421052631579, 0.8286937901498929, 0.8467153284671534, 0.8616684266103485, 0.845225027442371, 0.8627450980392157, 0.8666666666666667, 0.8530386740331491, 0.8431372549019608, 0.8464017185821696, 0.8547888774459321, 0.8509763617677287, 0.8602150537634408, 0.8388520971302428, 0.8521560574948666, 0.8421052631578949, 0.8512035010940918, 0.8542510121457491, 0.8430296377607025, 0.8417786970010342, 0.8317046688382194, 0.8595927116827436, 0.8394793926247289, 0.8406708595387841, 0.8311688311688312, 0.8433476394849785, 0.8414239482200647, 0.8602620087336244, 0.8453159041394337, 0.8464818763326226, 0.8282608695652173, 0.8527808069792803, 0.8275154004106775, 0.8430296377607025, 0.8375136314067612, 0.8571428571428571, 0.8716861081654295, 0.8521560574948666, 0.8441558441558442, 0.8617021276595744, 0.8227571115973742, 0.850924918389554, 0.844017094017094, 0.8630278063851698, 0.8494288681204569, 0.848360655737705, 0.8531317494600432, 0.8436123348017621, 0.8353067814854682, 0.8484187568157033, 0.8586609989373007, 0.8527291452111225, 0.8372591006423984, 0.8598930481283423, 0.8610816542948038, 0.8267543859649124, 0.8538380651945322, 0.8342245989304814, 0.8345945945945945, 0.8487486398258978, 0.8331466965285554, 0.8558855885588558, 0.8419979612640164, 0.7973713033953997, 0.8349726775956283, 0.8444924406047516, 0.84796573875803, 0.8503611971104232, 0.8532778355879292, 0.855305466237942, 0.8503767491926801, 0.8695652173913044, 0.8122941822173436, 0.84375, 0.845580404685836, 0.8545081967213114, 0.8522483940042827, 0.8455958549222797, 0.8565310492505354, 0.848936170212766, 0.8565573770491803, 0.8501529051987767, 0.8360477741585233, 0.8444924406047516, 0.8454935622317596, 0.8520833333333333, 0.8415300546448087, 0.8403547671840355, 0.841648590021692, 0.8408602150537634, 0.8279569892473118, 0.8431771894093687, 0.8473852721451441, 0.8539576365663322, 0.841991341991342]",214,test,classification
0.8853681267474371,"[0.8501742160278746, 0.852863436123348, 0.8628127696289905, 0.9052044609665428, 0.9053803339517625, 0.8566433566433566, 0.8845798707294552, 0.8905660377358491, 0.9018518518518518, 0.8955223880597014, 0.8427350427350426, 0.8461538461538463, 0.8977695167286245, 0.8998144712430427, 0.8976958525345623, 0.8628127696289905, 0.8995391705069125, 0.8934579439252337, 0.9045871559633027, 0.8503521126760564, 0.894736842105263, 0.9126034958601656, 0.8617021276595745, 0.9107635694572218, 0.9005524861878453, 0.8886792452830189, 0.8986301369863013, 0.8509532062391681, 0.85146804835924, 0.9062499999999999, 0.8907407407407408, 0.846286701208981, 0.890524379024839, 0.8423817863397548, 0.9032258064516129, 0.9022140221402215, 0.9072356215213359, 0.9000916590284144, 0.8596187175043328, 0.92018779342723, 0.8466152527849188, 0.8966789667896679, 0.9070631970260222, 0.900093370681606, 0.8559322033898306, 0.8544358311800173, 0.9037037037037037, 0.8847926267281105, 0.8942042318307267, 0.8568965517241379, 0.858611825192802, 0.8495270851246775, 0.857394366197183, 0.8876508820798514, 0.8667255075022064, 0.8480000000000001, 0.8134957825679476, 0.8625106746370624, 0.8542024013722127, 0.9004651162790698, 0.8529411764705881, 0.8496042216358839, 0.857397504456328, 0.915129151291513, 0.8466898954703833, 0.8512110726643598, 0.8508384819064431, 0.8596037898363479, 0.8584070796460178, 0.8936170212765957, 0.8897058823529413, 0.8524871355060033, 0.8636763412489006, 0.8434559452523523, 0.8453427065026362, 0.8936970837253057, 0.858603066439523, 0.9, 0.8903345724907062, 0.8662092624356775, 0.8954671600370028, 0.8578993821712269, 0.9029850746268657, 0.8927911275415897, 0.8845437616387337, 0.9171270718232044, 0.8599464763603926, 0.8952734012974978, 0.8978840846366145, 0.8528368794326241, 0.899353647276085, 0.8578901482127289, 0.8657777777777779, 0.8462222222222222, 0.8429184549356223, 0.8936170212765957, 0.8625429553264606, 0.8485885372112918, 0.9104477611940299, 0.8515555555555555]",215,train,classification
0.8233117483811285,"[0.8608247422680412, 0.8384279475982532, 0.8534482758620691, 0.8561020036429872, 0.8484848484848485, 0.8568904593639577, 0.8340888485947416, 0.8292237442922374, 0.8457987072945522, 0.8472095150960658, 0.8483290488431876, 0.8637137989778535, 0.8388278388278388, 0.8526413345690453, 0.8342541436464088, 0.8541846419327006, 0.825136612021858, 0.8401486988847583, 0.8378870673952642, 0.857392825896763, 0.836996336996337, 0.8354430379746837, 0.8464951197870453, 0.8436363636363637, 0.8384118190212373, 0.8258064516129033, 0.8288621646623497, 0.8561584840654608, 0.8492678725236865, 0.8514492753623188, 0.8333333333333334, 0.8360515021459227, 0.8340888485947416, 0.8465517241379311, 0.8327338129496404, 0.8337924701561066, 0.8256029684601113, 0.8477666362807658, 0.8625756266205703, 0.8378127896200185, 0.8518204911092294, 0.8333333333333334, 0.8291782086795937, 0.8420091324200913, 0.8617747440273038, 0.8466152527849186, 0.8293135435992579, 0.8447653429602888, 0.8354430379746837, 0.8456260720411664, 0.8476027397260275, 0.8556876061120542, 0.8520814880425156, 0.8442396313364056, 0.8589065255731921, 0.8639157155399474, 0.8083560399636693, 0.8675721561969438, 0.8652849740932642, 0.8431734317343174, 0.8556701030927836, 0.8455428067078552, 0.8627103631532329, 0.8516483516483516, 0.856140350877193, 0.8516912402428446, 0.8498233215547704, 0.8632115548003398, 0.8588957055214723, 0.850595783684693, 0.8482060717571297, 0.8441449031171019, 0.8596646072374228, 0.8581196581196582, 0.8558797524314765, 0.8409302325581396, 0.8581196581196582, 0.8315018315018314, 0.8341056533827619, 0.8566493955094991, 0.8537258509659614, 0.8551360842844601, 0.8500459981600736, 0.8448117539026629, 0.8216216216216217, 0.8397085610200365, 0.8670212765957446, 0.826046511627907, 0.8411552346570397, 0.8423864648263578, 0.8501362397820164, 0.8657487091222031, 0.8576480990274093, 0.8594024604569419, 0.8632478632478633, 0.8495412844036697, 0.8681506849315068, 0.8551959114139693, 0.8365650969529085, 0.848]",215,val,classification
0.8436830835117772,"[0.8520833333333333, 0.8611111111111112, 0.8577319587628865, 0.83668903803132, 0.8496732026143791, 0.8550264550264551, 0.8329718004338394, 0.8342480790340285, 0.8608695652173912, 0.8486842105263157, 0.8418848167539267, 0.8486096807415037, 0.8389923329682366, 0.8639825897714908, 0.8260869565217391, 0.8515463917525773, 0.8509719222462203, 0.8459016393442623, 0.8399122807017543, 0.8480340063761955, 0.8203463203463204, 0.8537117903930131, 0.8457389428263214, 0.8596300326441784, 0.8562231759656652, 0.8587319243604004, 0.837108953613808, 0.8390446521287642, 0.8469601677148848, 0.8492849284928492, 0.8285714285714285, 0.8476683937823833, 0.8338692390139336, 0.85625, 0.8320693391115928, 0.8375136314067612, 0.8512035010940918, 0.8338762214983714, 0.8515463917525773, 0.8602860286028603, 0.8474923234390992, 0.8451612903225806, 0.8524590163934426, 0.8486842105263157, 0.8512396694214877, 0.8506224066390041, 0.8423326133909288, 0.8512486427795873, 0.8503767491926801, 0.8515057113187954, 0.8492307692307692, 0.83640081799591, 0.8538380651945322, 0.8422222222222222, 0.8613756613756615, 0.8516949152542372, 0.7991169977924945, 0.862704918032787, 0.8500517063081696, 0.8571428571428572, 0.8457502623294858, 0.8462354188759279, 0.853813559322034, 0.8595927116827436, 0.8541001064962727, 0.847422680412371, 0.8602150537634408, 0.8431983385254412, 0.8504772004241782, 0.8712871287128714, 0.8387799564270152, 0.8454452405322416, 0.8562367864693445, 0.8439425051334702, 0.8601694915254238, 0.845564074479737, 0.8548223350253807, 0.8364030335861322, 0.8490770901194356, 0.8535825545171339, 0.8466522678185744, 0.8671625929861849, 0.8506493506493507, 0.8272138228941686, 0.8286334056399132, 0.8405172413793104, 0.851891891891892, 0.8568306010928961, 0.8462377317339149, 0.8459915611814345, 0.8525641025641025, 0.8523908523908524, 0.8522483940042827, 0.8577494692144374, 0.8530318602261049, 0.8316831683168315, 0.8665977249224406, 0.8413361169102297, 0.8371584699453553, 0.8504273504273504]",215,test,classification
0.8845437616387337,"[0.8986301369863013, 0.8657243816254417, 0.8649572649572649, 0.905069124423963, 0.8490077653149266, 0.9009174311926605, 0.8522039757994814, 0.8680248007085917, 0.8515021459227468, 0.8498233215547705, 0.9053803339517625, 0.8994413407821228, 0.859106529209622, 0.9009345794392524, 0.8543859649122808, 0.9025735294117646, 0.8402061855670104, 0.8981481481481481, 0.8668941979522184, 0.895910780669145, 0.9019607843137255, 0.8973172987974097, 0.878316559926807, 0.8656971770744227, 0.8527397260273973, 0.8913857677902622, 0.8969359331476322, 0.8476595744680852, 0.8475177304964538, 0.8603839441535777, 0.8462192013593883, 0.8434559452523523, 0.8593886462882097, 0.8467670504871568, 0.8527397260273973, 0.855431993156544, 0.8497316636851521, 0.8415584415584416, 0.8568920105355576, 0.8526315789473684, 0.8512911843276938, 0.9031657355679702, 0.8905380333951762, 0.901744719926538, 0.8541484716157205, 0.858874458874459, 0.8948837209302325, 0.905069124423963, 0.8930232558139536, 0.8566523605150215, 0.8886827458256029, 0.8505338078291815, 0.8957169459962756, 0.8553900087642419, 0.8663194444444445, 0.8651000870322019, 0.9085872576177286, 0.8969359331476322, 0.8551604509973981, 0.8505154639175257, 0.8549488054607509, 0.8596187175043328, 0.8927911275415897, 0.8849721706864564, 0.9077490774907748, 0.902461257976299, 0.8945921173235564, 0.8836772983114447, 0.9116022099447513, 0.8485915492957747, 0.9020332717190388, 0.905069124423963, 0.8583690987124464, 0.9010175763182239, 0.8990825688073394, 0.8130841121495327, 0.8539325842696629, 0.8642611683848798, 0.8600858369098713, 0.8895078922934075, 0.859375, 0.8976958525345623, 0.8416370106761566, 0.8510258697591435, 0.8581314878892734, 0.8639157155399473, 0.9040590405904059, 0.8462222222222222, 0.8996282527881042, 0.9062209842154132, 0.8491048593350384, 0.8888888888888888, 0.896358543417367, 0.9048938134810711, 0.8998144712430427, 0.9006499535747446, 0.8596037898363479, 0.8825161887141535, 0.8630490956072351, 0.8513632365875109]",216,train,classification
0.8285449490268767,"[0.8331797235023041, 0.8455428067078552, 0.8639455782312925, 0.8467815049864007, 0.845021645021645, 0.8475499092558983, 0.8527659574468086, 0.8720211827007943, 0.8608247422680412, 0.8541484716157205, 0.8307410795974381, 0.8346883468834688, 0.8666666666666666, 0.8307123034227567, 0.8586387434554973, 0.8482632541133455, 0.851027397260274, 0.8167730173199634, 0.8669527896995709, 0.8399629972247918, 0.8341056533827619, 0.8497695852534562, 0.8202348690153568, 0.863481228668942, 0.8674080410607357, 0.8313364055299539, 0.8430493273542601, 0.8450465707027942, 0.8421052631578948, 0.8631578947368421, 0.8544839255499154, 0.8461538461538461, 0.8645383951682484, 0.8498233215547704, 0.8551842330762639, 0.8662092624356776, 0.8431372549019608, 0.8502994011976048, 0.8551604509973981, 0.8500443655723159, 0.8507992895204263, 0.8331797235023041, 0.8448117539026629, 0.8308270676691728, 0.8601398601398602, 0.8492678725236865, 0.8373382624768946, 0.8524590163934426, 0.8455882352941175, 0.8507718696397942, 0.8387698042870456, 0.8627450980392157, 0.8382352941176472, 0.8651982378854626, 0.8549222797927463, 0.8630849220103987, 0.8555555555555556, 0.8327272727272726, 0.8571428571428572, 0.8542199488491048, 0.8544839255499154, 0.8576300085251491, 0.8353265869365225, 0.8172635445362718, 0.8386508659981768, 0.8385933273219116, 0.852670349907919, 0.8247048138056312, 0.8602540834845736, 0.8408091468777485, 0.84903934126258, 0.8284132841328413, 0.862778730703259, 0.8468468468468469, 0.8475499092558983, 0.8108597285067872, 0.8556701030927836, 0.8542024013722128, 0.8653198653198653, 0.8368663594470045, 0.8752136752136753, 0.8416289592760181, 0.8462897526501767, 0.8492907801418441, 0.849740932642487, 0.8548951048951049, 0.8267644362969752, 0.8462897526501767, 0.8321033210332104, 0.8368277119416591, 0.8615123194562448, 0.8350230414746543, 0.85, 0.8376865671641792, 0.8348457350272234, 0.8371246587807099, 0.8479184367034834, 0.8459434822242479, 0.8583690987124464, 0.8531468531468531]",216,val,classification
0.8417653390742734,"[0.8555678059536935, 0.8516129032258064, 0.8545081967213114, 0.8381564844587353, 0.8436213991769548, 0.8537886872998932, 0.8454452405322416, 0.8522483940042827, 0.8521560574948666, 0.853813559322034, 0.8476394849785408, 0.8602150537634408, 0.851851851851852, 0.8459016393442623, 0.8481012658227848, 0.8577540106951871, 0.846233230134159, 0.8282608695652173, 0.8539094650205762, 0.8293216630196937, 0.840834248079034, 0.858695652173913, 0.844017094017094, 0.8451282051282052, 0.8504098360655739, 0.8384279475982533, 0.8423326133909288, 0.8384458077709612, 0.8459086078639746, 0.8526315789473685, 0.8559670781893004, 0.8550573514077163, 0.8544698544698545, 0.8540772532188842, 0.8559670781893004, 0.8609958506224066, 0.858974358974359, 0.8530020703933747, 0.8580375782881001, 0.8498402555910542, 0.85, 0.8344370860927153, 0.82480957562568, 0.8299024918743229, 0.8456659619450316, 0.8530318602261049, 0.8421052631578948, 0.8411016949152543, 0.8436123348017621, 0.8517350157728706, 0.8451327433628318, 0.8665955176093917, 0.8401727861771058, 0.8459086078639746, 0.8574380165289256, 0.8556701030927835, 0.836801752464403, 0.8234019501625136, 0.8665977249224406, 0.8424304840370751, 0.8548057259713702, 0.8489208633093525, 0.8571428571428571, 0.8398268398268398, 0.8522114347357066, 0.8522483940042827, 0.8491379310344828, 0.8277356446370531, 0.8556149732620321, 0.853763440860215, 0.8375136314067612, 0.8430107526881719, 0.8680412371134022, 0.8423326133909288, 0.8490770901194356, 0.7907995618838993, 0.8515057113187954, 0.8448098663926003, 0.8550873586844809, 0.8327939590075513, 0.8592132505175984, 0.8508771929824562, 0.8550106609808101, 0.8486140724946695, 0.8340336134453782, 0.8547368421052631, 0.8505494505494506, 0.8580576307363927, 0.8464912280701754, 0.843918191603875, 0.8450413223140495, 0.8118161925601751, 0.851685393258427, 0.8462377317339149, 0.8461538461538461, 0.8407367280606717, 0.8592283628779979, 0.818880351262349, 0.8506224066390041, 0.8502109704641351]",216,test,classification
